0.9748563616545659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995022399203584	0.9986580783682233	0.9994939271255061	1.0	0.9996265870052278	1.0	1.0	0.934610948451779	1.0	0.9987797437461867	0.9990636704119851	1.0	1.0	0.9981308411214953	0.9163456246560264	0.9994465965688988	
0.9720083940079228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9782002253875002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9989264626945786	0.992914979757085	0.9971305595408895	1.0	1.0	1.0	0.9438381687516636	1.0	0.9981696156192801	1.0	1.0	1.0	0.997196261682243	0.9290038525041276	1.0	
0.9757304844902035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9768146464926379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995022399203584	0.9986580783682233	0.9994939271255061	1.0	0.9996265870052278	1.0	1.0	0.9416200869488067	1.0	0.9978645515558268	0.9990636704119851	1.0	1.0	0.9990654205607477	0.9204733076499725	0.9988931931377975	
0.9741865165379426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9806388442424578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9970477724100912	0.9979757085020243	0.9978479196556671	0.9962658700522778	1.0	1.0	0.9503149676160056	0.999677575366758	0.9987797437461867	0.99812734082397	1.0	1.0	0.997196261682243	0.9384975233902036	0.9988931931377975	
0.9784453356038146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9792163165770659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995022399203584	0.9989264626945786	0.9969635627530364	0.9971305595408895	0.9958924570575056	1.0	1.0	0.9481856090852631	1.0	0.9981696156192801	0.9934456928838952	1.0	1.0	1.0	0.9309301045679692	1.0	
0.976860370662943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.979641227438157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9975845410628019	0.9979757085020243	0.9985652797704447	1.0	1.0	1.0	0.9427734894862922	0.999838787683379	0.9981696156192801	1.0	1.0	1.0	1.0	0.940148596587782	1.0	
0.9773379687272866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9775351475179663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9970134395221503	0.9986580783682233	1.0	1.0	0.9988797610156833	1.0	0.9994411846884604	0.9445479549285778	0.9991939384168951	0.9972544234289201	0.99812734082397	1.0	1.0	0.9990654205607477	0.9233626857457348	0.9994465965688988	
0.974988283730331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9727687561196401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9985067197610752	0.9989264626945786	0.9989878542510121	0.9992826398852224	0.9988797610156833	1.0	1.0	0.9280454263153225	1.0	0.9987797437461867	1.0	1.0	1.0	0.9953271028037384	0.9118051733626857	1.0	
0.9696861991296425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9793825860444494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9975845410628019	0.9974696356275303	0.9992826398852224	0.9992531740104555	1.0	1.0	0.9459675272824062	1.0	0.9957291031116534	1.0	1.0	1.0	0.9962616822429906	0.9350577875619153	1.0	
0.9770471278327602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9788098801012396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995022399203584	0.9989264626945786	0.9979757085020243	0.9985652797704447	1.0	1.0	1.0	0.9463224203708632	1.0	0.99908480780964	1.0	1.0	1.0	1.0	0.9277655476059439	0.9983397897066962	
0.9764080150077307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
