0.991172519669929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9917695473251029	0.9765625	0.9285714285714286	0.8881987577639752	0.9956331877729258	1.0	0.9976798143851509	1.0	1.0	1.0	1.0	1.0	
0.990171962972721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9940510458645173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9958847736625515	1.0	0.9206349206349206	0.9627329192546584	0.982532751091703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9933770050333056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9952024563423527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9876543209876543	0.984375	0.9682539682539683	0.9751552795031055	0.9737991266375546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9946585073341738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9900211091920936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9835390946502057	0.96484375	0.9126984126984127	0.8944099378881988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9888905484179634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9907887161773172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9947437582128777	1.0	0.98046875	0.9722222222222222	0.8881987577639752	0.9519650655021834	1.0	0.9976798143851509	1.0	0.9975247524752475	0.9976133651551312	1.0	1.0	
0.9897442756318588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9930915371329879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9958847736625515	0.98828125	0.9444444444444444	0.9316770186335404	0.9868995633187773	1.0	0.9953596287703016	1.0	1.0	1.0	0.9960238568588469	1.0	
0.992308653588803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9940510458645173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9835390946502057	0.99609375	0.9484126984126984	0.937888198757764	0.9912663755458515	1.0	1.0	1.0	1.0	0.9976133651551312	1.0	1.0	
0.9933768277160947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9938591441182115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9917695473251029	0.99609375	0.9603174603174603	0.9440993788819876	0.9868995633187773	1.0	0.9837587006960556	1.0	1.0	1.0	1.0	1.0	
0.9931628352830534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9742851659950106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.985545335085414	0.9670781893004116	0.96484375	0.8095238095238095	0.8881987577639752	0.8995633187772926	0.8666666666666667	1.0	1.0	0.9925742574257426	1.0	1.0	1.0	
0.9713603683530909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9959700633275763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	1.0	0.99609375	0.9682539682539683	0.937888198757764	0.9912663755458515	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9955132359355398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
