0.9949971946886105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995475795505957	0.9990348007936083	0.9961886612672701	0.9856396866840731	1.0	0.974547623782064	0.9932330827067669	0.9989136338946225	1.0	
0.9933607826136372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9958621657003928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9993967727341276	0.9991956673280069	0.9976179132920439	0.9869451697127938	1.0	0.9779280174985087	1.0	0.9997284084736556	0.9989440337909187	
0.9945104745354428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9987843650645222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9991956673280069	0.9990471653168176	0.9957571801566579	1.0	0.9982103797971764	0.9962406015037594	0.9989136338946225	0.9957761351636748	
0.9983890836494875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9978258836730877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9975870909365103	0.9991956673280069	0.9985707479752263	0.9882506527415144	1.0	0.9982103797971764	0.9977443609022556	0.9980988593155894	0.9957761351636748	
0.9971185919248142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9992051617729568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995475795505957	0.9996782669312028	0.9990471653168176	0.9951044386422977	1.0	0.9996023066215948	1.0	0.9994568169473113	0.9957761351636748	
0.9989467741905022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.999392182532261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9999463778218671	0.9985707479752263	0.9957571801566579	1.0	1.0	0.9962406015037594	0.9994568169473113	0.9978880675818373	
0.9991945405723376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9990882737983916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	1.0	1.0	0.9934725848563969	1.0	0.998409226486379	0.9992481203007518	0.997827267789245	0.9978880675818373	
0.9987915916134796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9985505891153919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.9992492895061398	0.9976179132920439	0.9951044386422977	1.0	0.9966196062835554	1.0	0.997827267789245	0.996832101372756	
0.9980791316952606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9994623153170001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9998491931835319	0.9997855112874685	1.0	0.9970626631853786	1.0	0.9996023066215948	0.9992481203007518	0.9991852254209669	0.996832101372756	
0.999287519302556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.9978960164578268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.9995475795505957	0.9995174003968041	0.9971414959504526	0.9892297650130548	1.0	0.9932392125671108	0.9969924812030075	0.9997284084736556	1.0	
0.9972106073020318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
